Tipo de tela: ;LCD IPS
Tamanho do Display: ;5,5"
Resolução: ;QHD 720*1280
Câmera traseira: ;13MP
Câmera frontal: ;8MP
Filmadora: ;HD
Expansivo até: ;MicroSD até 32GB
Alimentação/Tipo de bateria: ;Bateria 2.500 mAh
Banda: ;850/900/1800/1900
Conectividade: ;Wi-Fi, 3G, 4G
NFC: ;Não
TV: ;Não
Recursos de Chamada: ;Viva Voz, Espera de Chamada
Conteúdo da Embalagem: ;1 Smartphone; 1 Fone de Ouvido; 1 Carregador; 1 Cabo USB; Bateria e Manual de Instruções
Dimensões aproximadas do produto - cm (AxLxP): ;19,2x8,3x0,9cm
Peso líq. aproximado do produto (kg): ;180g
Garantia do Fornecedor: ;12 meses
Referência do modelo: ;P9028
Fornecedor: ;Mirage
SAC: ;0800 880 4009 ou (11) 4003-5200 - E-mail: contato@mirage.com.br



